央视频道,#genre#
延边卫视,https://qist.cc/live/ybtv.php?id=ybws 
延边卫视,https://qist.cc/live/ybtv.php?id=ybws_2
延边朝鲜语综合,https://qist.cc/live/ybtv.php?id=ybtv1 
延边朝鲜语综合,https://qist.cc/live/ybtv.php?id=ybtv1_2
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边汉语综合,https://qist.cc/live/ybtv.php?id=ybtv2 
延边汉语综合,https://qist.cc/live/ybtv.php?id=ybtv2_2 
延边卫视,https://qist.cc/live/gudou.php?id=ybws


港澳台综合,#genre#
凤凰中文,https://qist.cc/live/sc.php?id=fhws
凤凰资讯,https://qist.cc/live/sc.php?id=fhzx
凤凰中文,https://qist.cc/live/fshow.php?id=fhws
凤凰资讯,https://qist.cc/live/fshow.php?id=fhzx
凤凰香港,https://qist.cc/live/fshow.php?id=fhhk
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰香港,http://php.17186.eu.org/phtv/fhxg.m3u8
凤凰资讯,http://113.117.74.19:8081/hls/36/index.m3u8
凤凰香港,http://113.117.74.12:8081/hls/38/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
翡翠台,https://qist.cc/live/gudou.php?id=fcthd
翡翠台,https://pi.0472.org/tv/fct.php?auth=231110
明珠台,https://qist.cc/live/gudou.php?id=mzthd
明珠台,https://pi.0472.org/tv/mzt.php?auth=231110
澳视澳门,https://qist.cc/live/gudou.php?id=asam
澳视澳门,https://pi.0472.org/tv/asam.php?auth=231110
星空卫视,https://qist.cc/live/gudou.php?id=xkws
星空卫视,https://pi.0472.org/tv/startv.php?auth=231110
澳亚卫视,https://qist.cc/live/gudou.php?id=ayws
澳亚卫视,https://pi.0472.org/tv/aoya.php?auth=231110
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
莲花卫视,https://cntv.lat/tv/lhws.php
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB财经台,https://edge6a.v2h-cdn.com/finance/finance.stream/chunklist.m3u8
TVB新闻台,https://edge6a.v2h-cdn.com/news/news.stream/chunklist.m3u8
TVB直播台,https://edge6a.v2h-cdn.com/liveshow/liveshow.stream/chunklist.m3u8
亚洲武侠频道,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8
TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=MDAD1890217018902170&ct=19249&tsum=36346362d72a1e85802fa5d3eee3861c
明珠台,http://198.16.100.90:8278/pearl_twn/playlist.m3u8?tid=MC6C7041327570413275&ct=19226&tsum=681972baf66d69caf7cccc92a90e5aad
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://113.117.74.12:8081/hls/135/index.m3u8
功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
无线新闻,http://198.16.100.90:8278/inews_twn/playlist.m3u8?tid=MF7F8784108987841089&ct=19225&tsum=50d719a9ed62cc070153963585e6d9d3
无线新闻,http://198.16.100.90:8278/inews_twn/playlist.m3u8?tid=MD8D9734527497345274&ct=19249&tsum=88c5d57f9fdce89810d61e1001910a80
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
VIU6,http://50.7.238.114:8278/viusix_twn/playlist.m3u8?tid=MF0F4217630642176306&ct=19249&tsum=33becc0fe8466036420dbbb4727dc49e
VIU6,http://50.7.238.114:8278/viusix_twn/playlist.m3u8?tid=MD7D9950629799506297&ct=19234&tsum=83ba3013be3e325b775bcd348b38eab1
VIU6,http://198.16.100.90:8278/viusix_twn/playlist.m3u8?tid=MF0F4217630642176306&ct=19249&tsum=33becc0fe8466036420dbbb4727dc49e
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
有线,http://185.243.7.13/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
有线新,http://61.10.2.140/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
香港32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
澳門蓮花,https://p.ggiptv.com/v/macaulotustv.php
澳門蓮花,http://anren.live/HK/BiIOU11uLA.m3u8
澳門蓮花,http://nettvpro.live/hls/lotustv.php?zgangd
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?ct=19225&tid=MAEA2793211727932117&tsum=151345e2ab6bc0c89ac85598f1988cd3
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?tid=MAEA2793211727932117&ct=19225&tsum=151345e2ab6bc0c89ac85598f1988cd3
东森新闻,http://50.7.238.114:8278/ettvnews/playlist.m3u8?tid=MAEA2793211727932117&ct=19225&tsum=151345e2ab6bc0c89ac85598f1988cd3
台视新闻,http://198.16.100.90:8278/ttvnews_twn/playlist.m3u8?tid=MD9D1039476110394761&ct=19193&tsum=9f33349842788bfb7b0e90e93f7bf02c
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
非凡新闻,http://50.7.238.114:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
中视新闻,http://198.16.100.90:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376
中视新闻,http://50.7.238.114:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376
台视,http://162.19.247.76:22222/live/taishi/index.m3u8
中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8
华视,http://162.19.247.76:22222/live/huashi/index.m3u8
民视第一台,http://198.16.100.90:8278/lunghuajingdian_twn/playlist.m3u8?tid=ME8E7785888977858889&ct=19226&tsum=a7c782372313ea616d8fced1cebdfbab
民视第一台,http://198.16.100.90:8278/lunghuajingdian_twn/playlist.m3u8?tid=MC2C7597780175977801&ct=19249&tsum=b7602981567d8f0171e8de29154f5014
民视台湾台,http://198.16.100.90:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD6045594360455943&ct=19193&tsum=0de4f998b15ba8f2ecdaa107d866212a
民视台湾台,http://198.16.100.90:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
民视台湾台,http://50.7.238.114:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD6045594360455943&ct=19193&tsum=0de4f998b15ba8f2ecdaa107d866212a
民视台湾台,http://50.7.238.114:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
星卫电影台,http://50.7.238.114:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60
靖天国际台,http://50.7.238.114:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
八大戏剧台,http://198.16.100.90:8278/badadrama/playlist.m3u8?tid=m4970c4e1b988&ct=18335&tsum=20cb1d15d4e116ab9e44edb542cf51a5
八大戏剧台,http://198.16.100.90:8278/badadrama/playlist.m3u8?tid=m4a65d3abd9ee13871929&ct=17924&tsum=8e5ef501e42d00cdc6a761ca3dc693d8
八大戏剧台,http://198.16.100.90:8278/badadrama/playlist.m3u8?tid=m6e4372d7fc8217605152&ct=17874&tsum=d9af89e299560350336e22c1418e6b54
八大戏剧台,http://198.16.100.90:8278/badadrama/playlist.m3u8?tid=ME4E4734124647341246&ct=19225&tsum=c4e596572a79ad99675ee2137d1cc43d
八大综合台,http://198.16.100.90:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
八大综合台,http://50.7.238.114:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae
八大综合台,http://50.7.238.114:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
八大综合台,http://50.7.238.114:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
东森电影,http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森戏剧,http://50.7.238.114:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
东森超视,http://198.16.100.90:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
中天娱乐,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
中天娱乐,http://50.7.238.114:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
TVBS欢乐台,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
Music TV,http://198.16.100.90:8278/MusicTV/playlist.m3u8?tid=MFEF2771586927715869&ct=19225&tsum=25aeb843227531bfab3d9fde062323b2
CINEMAX,http://198.16.100.90:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
国家地理,http://198.16.100.90:8278/natgeohd_twn/playlist.m3u8?tid=MB5B4841803948418039&ct=18393&tsum=a2343b2c061fc9de3fa7857e832d9625
国家地理野生,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=mc9d789e8a1bb12836354&ct=17877&tsum=82c5ce1596dc364c112c79b239c3f5e8
国家地理野生,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=ME7E6122598161225981&ct=19225&tsum=c88897efa30d472128421acf3d4b62c8
探索亚洲,http://198.16.100.90:8278/discoverytwn_twn/playlist.m3u8?tid=m42a2d91d6f2413622196&ct=17874&tsum=3653c4c61f0a0443dbb256dc465b4715
探索频道,http://198.16.100.90:8278/discoveryhd_twn/playlist.m3u8?tid=ME6E2405719624057196&ct=19225&tsum=57a7c421c65e00c1b8f68f67c30141dc
动物星球,http://198.16.100.90:8278/animalplanet_twn/playlist.m3u8?tid=MABA3681856636818566&ct=18393&tsum=2066d4c793195f8449577d35af941288
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://radius.8866.org:800/hls/82/index.m3u8
有线直播,http://61.10.2.145/live_freedirect/hd110_h.live/chunklist.m3u8
TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
ViuTV,http://r.jdshipin.com/vSJvl
香港文旅,http://hw-play.lezhibo.com/live/bd2d26fd492b403d8ec69de1859bdb31.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8

地方,#genre#
上海纪实人文,https://qist.cc/live/gzyd.php?id=jsrw
北京纪实科教,https://qist.cc/live/gzyd.php?id=jskj
快乐垂钓,https://qist.cc/live/gzyd.php?id=klcd
茶频道,https://qist.cc/live/gzyd.php?id=cha
金鹰卡通,https://qist.cc/live/gzyd.php?id=jykt
金鹰纪实,https://qist.cc/live/gzyd.php?id=jyjs
乐游,https://qist.cc/live/gzyd.php?id=ley
北京卡酷,https://qist.cc/live/gzyd.php?id=kkse
哈哈炫动,https://qist.cc/live/gzyd.php?id=hhxd
广东嘉佳卡通,https://qist.cc/live/gzyd.php?id=jkt
江苏优漫卡通,https://qist.cc/live/gzyd.php?id=ymkt
老故事,https://qist.cc/live/gzyd.php?id=lgs
中学生,https://qist.cc/live/gzyd.php?id=zxs
发现之旅,https://qist.cc/live/gzyd.php?id=fxzl
重庆汽摩,https://qist.cc/live/gzyd.php?id=qm
江苏靓装,https://qist.cc/live/gzyd.php?id=lz
财富天下,https://qist.cc/live/gzyd.php?id=cftx
摄影频道,https://qist.cc/live/gzyd.php?id=sypd
国学频道,https://qist.cc/live/gzyd.php?id=gxpd
环球奇观,https://qist.cc/live/gzyd.php?id=hqqg
动漫秀场,https://qist.cc/live/gzyd.php?id=dmxc
新视觉,https://qist.cc/live/gzyd.php?id=xsj
欢笑剧场,https://qist.cc/live/gzyd.php?id=hxjc
法治天地,https://qist.cc/live/gzyd.php?id=fztd
游戏风云,https://qist.cc/live/gzyd.php?id=yxfy
生活时尚,https://qist.cc/live/gzyd.php?id=shss
都市剧场,https://qist.cc/live/gzyd.php?id=dsjc
金色学堂,https://qist.cc/live/gzyd.php?id=jsxt

北京纪实科教 ,https://qist.cc/live/cqyx.php?id=bjjskj 
北京卡酷 ,https://qist.cc/live/cqyx.php?id=bjkk 
中华特产 ,https://qist.cc/live/cqyx.php?id=zhtc 
生态环境 ,https://qist.cc/live/cqyx.php?id=sthj 
四海钓鱼 ,https://qist.cc/live/cqyx.php?id=shdy 
车迷频道 ,https://qist.cc/live/cqyx.php?id=cmpd 
百姓健康 ,https://qist.cc/live/cqyx.php?id=bxjk 
环球奇观 ,https://qist.cc/live/cqyx.php?id=hqqg 
环球旅游 ,https://qist.cc/live/cqyx.php?id=hqly 
优优宝贝 ,https://qist.cc/live/cqyx.php?id=yybb 
聚鲨环球精选 ,https://qist.cc/live/cqyx.php?id=jshwjx 

东方财经 ,https://qist.cc/live/cqyx.php?id=dfcj 
欢笑剧场 ,https://qist.cc/live/cqyx.php?id=hxjc 
都市剧场 ,https://qist.cc/live/cqyx.php?id=dsjc 
魅力足球 ,https://qist.cc/live/cqyx.php?id=mlxq 
动漫秀场 ,https://qist.cc/live/cqyx.php?id=dmxc 
游戏风云 ,https://qist.cc/live/cqyx.php?id=yxfy 
生活时尚 ,https://qist.cc/live/cqyx.php?id=shss 
法治天地 ,https://qist.cc/live/cqyx.php?id=fztd 
金色学堂 ,https://qist.cc/live/cqyx.php?id=jsxt 

重庆新闻 ,https://qist.cc/live/cqyx.php?id=cqxw 
重庆科教 ,https://qist.cc/live/cqyx.php?id=cqkj 
重庆影视 ,https://qist.cc/live/cqyx.php?id=cqys 
重庆文体娱乐 ,https://qist.cc/live/cqyx.php?id=cqwtyl 
重庆少儿 ,https://qist.cc/live/cqyx.php?id=cqse 
重庆时尚生活 ,https://qist.cc/live/cqyx.php?id=cqsssh 
重庆新农村 ,https://qist.cc/live/cqyx.php?id=cqxnc 
重庆社会与法 ,https://qist.cc/live/cqyx.php?id=cqshyf 
重庆移动 ,https://qist.cc/live/cqyx.php?id=cqyd 
重庆汽摩 ,https://qist.cc/live/cqyx.php?id=cqqm 
重广融媒 ,https://qist.cc/live/cqyx.php?id=cgrm 
爱看导视 ,https://qist.cc/live/cqyx.php?id=akds 
合川综合 ,https://qist.cc/live/cqyx.php?id=hczh 
长寿综合 ,https://qist.cc/live/cqyx.php?id=cszh 
酉阳综合 ,https://qist.cc/live/cqyx.php?id=yyzh 
云阳综合 ,https://qist.cc/live/cqyx.php?id=yunyzh 
铜梁综合 ,https://qist.cc/live/cqyx.php?id=tlzh 


北京纪实科教 ,https://qist.cc/live/cqn.php?id=bjjskj 
北京卡酷 ,https://qist.cc/live/cqn.php?id=bjkk 
中华特产 ,https://qist.cc/live/cqn.php?id=zhtc 
生态环境 ,https://qist.cc/live/cqn.php?id=sthj 
四海钓鱼 ,https://qist.cc/live/cqn.php?id=shdy 
车迷频道 ,https://qist.cc/live/cqn.php?id=cmpd 
百姓健康 ,https://qist.cc/live/cqn.php?id=bxjk 
环球奇观 ,https://qist.cc/live/cqn.php?id=hqqg 
环球旅游 ,https://qist.cc/live/cqn.php?id=hqly 
优优宝贝 ,https://qist.cc/live/cqn.php?id=yybb 
聚鲨环球精选 ,https://qist.cc/live/cqn.php?id=jshwjx 

东方财经 ,https://qist.cc/live/cqn.php?id=dfcj 
欢笑剧场 ,https://qist.cc/live/cqn.php?id=hxjc 
都市剧场 ,https://qist.cc/live/cqn.php?id=dsjc 
魅力足球 ,https://qist.cc/live/cqn.php?id=mlxq 
动漫秀场 ,https://qist.cc/live/cqn.php?id=dmxc 
游戏风云 ,https://qist.cc/live/cqn.php?id=yxfy 
生活时尚 ,https://qist.cc/live/cqn.php?id=shss 
法治天地 ,https://qist.cc/live/cqn.php?id=fztd 
金色学堂 ,https://qist.cc/live/cqn.php?id=jsxt 

重庆新闻 ,https://qist.cc/live/cqn.php?id=cqxw 
重庆科教 ,https://qist.cc/live/cqn.php?id=cqkj 
重庆影视 ,https://qist.cc/live/cqn.php?id=cqys 
重庆文体娱乐 ,https://qist.cc/live/cqn.php?id=cqwtyl 
重庆少儿 ,https://qist.cc/live/cqn.php?id=cqse 
重庆时尚生活 ,https://qist.cc/live/cqn.php?id=cqsssh 
重庆新农村 ,https://qist.cc/live/cqn.php?id=cqxnc 
重庆社会与法 ,https://qist.cc/live/cqn.php?id=cqshyf 
重庆移动 ,https://qist.cc/live/cqn.php?id=cqyd 
重庆汽摩 ,https://qist.cc/live/cqn.php?id=cqqm 
重广融媒 ,https://qist.cc/live/cqn.php?id=cgrm 
爱看导视 ,https://qist.cc/live/cqn.php?id=akds 
合川综合 ,https://qist.cc/live/cqn.php?id=hczh 
长寿综合 ,https://qist.cc/live/cqn.php?id=cszh 
酉阳综合 ,https://qist.cc/live/cqn.php?id=yyzh 
云阳综合 ,https://qist.cc/live/cqn.php?id=yunyzh 
铜梁综合 ,https://qist.cc/live/cqn.php?id=tlzh 

家有购物 ,https://qist.cc/live/cqn.php?id=jygw 
新动漫 ,https://qist.cc/live/cqn.php?id=xdm 
证券服务 ,https://qist.cc/live/cqn.php?id=zqfw 
山东教育 ,https://qist.cc/live/cqn.php?id=sdjy 
收藏天下 ,https://qist.cc/live/cqn.php?id=sctx 
国学频道 ,https://qist.cc/live/cqn.php?id=gxpd 
快乐垂钓 ,https://qist.cc/live/cqn.php?id=klcd 
金鹰卡通 ,https://qist.cc/live/cqn.php?id=jykt 
先锋乒羽 ,https://qist.cc/live/cqn.php?id=xfpy 
风尚购物 ,https://qist.cc/live/cqn.php?id=fsgw 
财富天下 ,https://qist.cc/live/cqn.php?id=cftx 
天元围棋 ,https://qist.cc/live/cqn.php?id=tywq 
摄影频道 ,https://qist.cc/live/cqn.php?id=sypd 
求索纪录 ,https://qist.cc/live/cqn.php?id=qsjl 

北京文艺,https://qist.cc/live/edu.php?id=bjwyhd&u=lzjtu
北京影视,https://qist.cc/live/edu.php?id=bjyshd&u=lzjtu
北京财财经,https://qist.cc/live/edu.php?id=bjcj&u=lzjtu
北京纪实科教,https://qist.cc/live/edu.php?id=bjkjjs&u=lzjtu
北京体育休闲,https://qist.cc/live/edu.php?id=bjtyxxhd&u=lzjtu
北京生活,https://qist.cc/live/edu.php?id=bjsh&u=lzjtu
北京新闻,https://qist.cc/live/edu.php?id=bjxwhd&u=lzjtu
北京卡酷,https://qist.cc/live/edu.php?id=kkse&u=lzjtu
上海纪实人文,https://qist.cc/live/edu.php?id=shjsrw&u=lzjtu

北京文艺,https://qist.cc/live/edu.php?id=bjwyhd
北京影视,https://qist.cc/live/edu.php?id=bjyshd
北京财财经,https://qist.cc/live/edu.php?id=bjcj
北京纪实科教,https://qist.cc/live/edu.php?id=bjkjjs
北京体育休闲,https://qist.cc/live/edu.php?id=bjtyxxhd
北京生活,https://qist.cc/live/edu.php?id=bjsh
北京新闻,https://qist.cc/live/edu.php?id=bjxwhd
北京卡酷,https://qist.cc/live/edu.php?id=kkse
上海纪实人文,https://qist.cc/live/edu.php?id=shjsrw


北京文艺,https://qist.cc/live/luas.php?id=bjwyhd 
北京影视,https://qist.cc/live/luas.php?id=bjyshd 
北京财财经,https://qist.cc/live/luas.php?id=bjcj 
北京生活,https://qist.cc/live/luas.php?id=bjsh 
北京体育休闲,https://qist.cc/live/luas.php?id=bjtyxx 
北京纪实科教,https://qist.cc/live/luas.php?id=bjkjjshd 
北京新闻,https://qist.cc/live/luas.php?id=bjxwhd 
北京卡酷,https://qist.cc/live/luas.php?id=bjkk 
上海纪实人文,https://qist.cc/live/luas.php?id=shjsrw 
乐游,https://qist.cc/live/luas.php?id=qjs 
金鹰纪实,https://qist.cc/live/luas.php?id=jyjs 



纪录片频道,#genre#
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8?zgand
酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8?zgand
金昌综合,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8?zgand
碌曲综合,http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand
临潭综合,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand
夏河综合,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
西峰综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/xifeng/123456.m3u8?zgand
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv?zyund
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv?zyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8?zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv?zyund
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8?zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv?zyund
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8?zyund
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv?zyund
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8?zyund
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8?zyund
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8?zyund
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv?zyund
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
